category,room_count,bathroom_count,size,price,city,region,price_per_m2,log_price,budget_tier,size_tier,cluster
Appartements,3,2,170.0,1800.0,Tunis,L'aouina,10.59,3.2555,high,large,4
Appartements,2,1,110.0,90.0,Tunis,L'aouina,0.82,1.959,very_low,large,3
Appartements,4,3,200.0,3500.0,Tunis,Autres villes,17.5,3.5442,high,large,4
Appartements,2,1,220.0,1500.0,Tunis,Carthage,6.82,3.1764,medium,extra_large,4
Bureaux et Plateaux,3,1,100.0,1500.0,Tunis,La Marsa,15.0,3.1764,medium,medium,4
Appartements,3,2,200.0,2000.0,Tunis,La Marsa,10.0,3.3012,high,large,4
Appartements,2,1,133.0,1700.0,Tunis,La Marsa,12.78,3.2307,high,large,4
Bureaux et Plateaux,4,3,300.0,2800.0,Tunis,Tunis,9.33,3.4473,high,extra_large,4
Maisons et Villas,4,1,140.0,700.0,Tunis,Le Bardo,5.0,2.8457,low,large,0
Maisons et Villas,3,1,200.0,550.0,Tunis,Le Bardo,2.75,2.7412,low,large,0
Bureaux et Plateaux,5,3,217.0,3262.0,Tunis,Le Kram,15.03,3.5136,high,extra_large,4
Bureaux et Plateaux,2,1,90.0,500.0,Tunis,Centre Ville - Lafayette,5.56,2.6998,low,medium,3
Appartements,3,1,140.0,3500.0,Tunis,La Marsa,25.0,3.5442,high,large,4
Appartements,2,1,90.0,500.0,Tunis,Le Bardo,5.56,2.6998,low,medium,3
Maisons et Villas,5,1,200.0,1500.0,Tunis,Carthage,7.5,3.1764,medium,large,0
Maisons et Villas,3,2,200.0,1900.0,Tunis,Menzah,9.5,3.279,high,large,0
Appartements,3,2,150.0,3000.0,Tunis,La Marsa,20.0,3.4773,high,large,4
Bureaux et Plateaux,1,2,280.0,3500.0,Tunis,Le Kram,12.5,3.5442,high,extra_large,4
Bureaux et Plateaux,3,1,130.0,1200.0,Tunis,Tunis,9.23,3.0795,medium,large,4
Bureaux et Plateaux,4,1,90.0,950.0,Tunis,Tunis,10.56,2.9782,medium,medium,4
"Magasins, Commerces et Locaux industriels",2,1,100.0,3000.0,Tunis,Centre Ville - Lafayette,30.0,3.4773,high,medium,0
Appartements,4,1,130.0,1500.0,Tunis,Tunis,11.54,3.1764,medium,large,4
Appartements,1,1,55.0,800.0,Tunis,La Marsa,14.55,2.9036,medium,medium,4
Locations de vacances,1,1,60.0,70.0,Tunis,Menzah,1.17,1.8513,very_low,medium,3
Bureaux et Plateaux,2,1,80.0,1200.0,Tunis,Autres villes,15.0,3.0795,medium,medium,4
Bureaux et Plateaux,1,1,100.0,3000.0,Tunis,Autres villes,30.0,3.4773,high,medium,4
Bureaux et Plateaux,3,2,200.0,2000.0,Tunis,Autres villes,10.0,3.3012,high,large,4
Appartements,2,1,70.0,900.0,Tunis,La Marsa,12.86,2.9547,medium,medium,4
Appartements,2,1,100.0,900.0,Tunis,L'aouina,9.0,2.9547,medium,medium,4
Bureaux et Plateaux,2,1,100.0,1500.0,Tunis,La Marsa,15.0,3.1764,medium,medium,4
Bureaux et Plateaux,2,1,80.0,800.0,Tunis,Autres villes,10.0,2.9036,medium,medium,4
Appartements,2,1,90.0,600.0,Tunis,Le Kram,6.67,2.7789,low,medium,3
Appartements,2,1,92.0,400.0,Tunis,Le Kram,4.35,2.6031,low,medium,3
Bureaux et Plateaux,7,6,400.0,3000.0,Tunis,Menzah,7.5,3.4773,high,extra_large,4
Maisons et Villas,3,1,150.0,2300.0,Tunis,La Marsa,15.33,3.3619,high,large,0
Locations de vacances,1,1,61.0,70.0,Tunis,Autres villes,1.15,1.8513,very_low,medium,3
Appartements,3,2,200.0,1850.0,Tunis,Centre Urbain Nord,9.25,3.2674,high,large,4
Appartements,1,1,70.0,950.0,Tunis,Autres villes,13.57,2.9782,medium,medium,4
Appartements,2,1,80.0,350.0,Tunis,El Omrane,4.38,2.5453,low,medium,3
"Magasins, Commerces et Locaux industriels",1,1,23.0,600.0,Tunis,Autres villes,26.09,2.7789,low,small,0
Maisons et Villas,4,2,240.0,1800.0,Tunis,Autres villes,7.5,3.2555,high,extra_large,0
Appartements,2,1,120.0,600.0,Tunis,La Marsa,5.0,2.7789,low,large,3
Maisons et Villas,2,1,90.0,450.0,Tunis,Autres villes,5.0,2.6542,low,medium,0
Maisons et Villas,3,1,140.0,580.0,Tunis,La Marsa,4.14,2.7642,low,large,0
"Magasins, Commerces et Locaux industriels",1,1,350.0,800.0,Tunis,Autres villes,2.29,2.9036,medium,extra_large,0
"Magasins, Commerces et Locaux industriels",6,2,400.0,3500.0,Tunis,Menzah,8.75,3.5442,high,extra_large,0
Appartements,2,1,55.0,150.0,Tunis,La Marsa,2.73,2.179,very_low,medium,3
"Magasins, Commerces et Locaux industriels",1,1,50.0,500.0,Tunis,Autres villes,10.0,2.6998,low,small,0
Maisons et Villas,2,1,90.0,400.0,Tunis,Autres villes,4.44,2.6031,low,medium,0
Appartements,1,1,42.0,70.0,Tunis,Autres villes,1.67,1.8513,very_low,small,3
Appartements,3,1,80.0,900.0,Tunis,El Omrane,11.25,2.9547,medium,medium,4
Appartements,4,1,140.0,1000.0,Tunis,Le Bardo,7.14,3.0004,medium,large,4
Appartements,4,1,150.0,1500.0,Tunis,L'aouina,10.0,3.1764,medium,large,4
Appartements,3,1,80.0,700.0,Tunis,Centre Ville - Lafayette,8.75,2.8457,low,medium,3
"Magasins, Commerces et Locaux industriels",1,1,26.0,400.0,Tunis,Autres villes,15.38,2.6031,low,small,0
Appartements,1,1,35.0,700.0,Tunis,Mutuelleville,20.0,2.8457,low,small,3
Maisons et Villas,2,1,80.0,800.0,Tunis,Autres villes,10.0,2.9036,medium,medium,0
Appartements,2,1,60.0,400.0,Tunis,Sidi El Béchir,6.67,2.6031,low,medium,3
Maisons et Villas,3,2,150.0,3000.0,Tunis,Sidi Bou Said,20.0,3.4773,high,large,0
Locations de vacances,2,1,80.0,90.0,Tunis,Tunis,1.12,1.959,very_low,medium,3
Appartements,3,1,105.0,180.0,Tunis,Autres villes,1.71,2.2577,very_low,large,3
Maisons et Villas,3,1,100.0,600.0,Tunis,Le Bardo,6.0,2.7789,low,medium,0
Appartements,1,1,36.0,1200.0,Tunis,L'aouina,33.33,3.0795,medium,small,4
Appartements,3,1,100.0,500.0,Tunis,El Omrane supérieur,5.0,2.6998,low,medium,3
Appartements,1,1,20.0,650.0,Tunis,La Marsa,32.5,2.8136,low,small,3
Maisons et Villas,4,1,150.0,370.0,Tunis,Djebel Jelloud,2.47,2.5694,low,large,0
Maisons et Villas,3,2,150.0,380.0,Tunis,Ezzouhour,2.53,2.5809,low,large,0
Maisons et Villas,3,2,90.0,2000.0,Tunis,La Marsa,22.22,3.3012,high,medium,0
Appartements,2,1,70.0,380.0,Tunis,Agba,5.43,2.5809,low,medium,3
Appartements,2,1,65.0,140.0,Tunis,L'aouina,2.15,2.1492,very_low,medium,3
Appartements,1,1,80.0,110.0,Tunis,Autres villes,1.38,2.0453,very_low,medium,3
Appartements,1,1,100.0,110.0,Tunis,Autres villes,1.1,2.0453,very_low,medium,3
Appartements,4,3,200.0,4000.0,Tunis,Le Kram,20.0,3.6022,high,large,4
Appartements,2,1,80.0,400.0,Tunis,Le Bardo,5.0,2.6031,low,medium,3
Appartements,1,1,82.0,80.0,Tunis,L'aouina,0.98,1.9085,very_low,medium,3
Appartements,3,2,220.0,150.0,Tunis,L'aouina,0.68,2.179,very_low,extra_large,3
Appartements,4,2,150.0,1200.0,Tunis,Le Bardo,8.0,3.0795,medium,large,4
Locations de vacances,1,1,61.0,70.0,Tunis,Autres villes,1.15,1.8513,very_low,medium,3
"Magasins, Commerces et Locaux industriels",2,0,30.0,800.0,Tunis,Menzah,26.67,2.9036,medium,small,0
Appartements,2,2,135.0,1700.0,Tunis,Le Kram,12.59,3.2307,high,large,4
Appartements,1,1,67.0,950.0,Tunis,La Marsa,14.18,2.9782,medium,medium,4
Appartements,1,1,20.0,250.0,Tunis,Centre Ville - Lafayette,12.5,2.3997,very_low,small,3
Locations de vacances,2,1,60.0,70.0,Tunis,Autres villes,1.17,1.8513,very_low,medium,3
"Magasins, Commerces et Locaux industriels",2,0,220.0,1400.0,Tunis,Autres villes,6.36,3.1464,medium,extra_large,0
Appartements,2,1,100.0,1200.0,Tunis,Autres villes,12.0,3.0795,medium,medium,4
Appartements,1,1,88.0,1850.0,Tunis,Carthage,21.02,3.2674,high,medium,4
"Magasins, Commerces et Locaux industriels",2,1,36.0,400.0,Tunis,Ezzouhour,11.11,2.6031,low,small,0
Bureaux et Plateaux,1,1,36.0,400.0,Tunis,Le Kram,11.11,2.6031,low,small,3
"Magasins, Commerces et Locaux industriels",1,1,140.0,1600.0,Tunis,L'aouina,11.43,3.2044,high,large,0
Appartements,1,1,90.0,1850.0,Tunis,La Marsa,20.56,3.2674,high,medium,4
"Magasins, Commerces et Locaux industriels",1,1,100.0,950.0,Tunis,L'aouina,9.5,2.9782,medium,medium,0
Maisons et Villas,2,1,100.0,550.0,Tunis,El Omrane supérieur,5.5,2.7412,low,medium,0
Appartements,3,3,200.0,1700.0,Tunis,L'aouina,8.5,3.2307,high,large,4
Appartements,3,2,170.0,200.0,Tunis,L'aouina,1.18,2.3032,very_low,large,3
"Magasins, Commerces et Locaux industriels",1,1,180.0,3500.0,Tunis,L'aouina,19.44,3.5442,high,large,0
Appartements,2,1,100.0,1250.0,Tunis,L'aouina,12.5,3.0973,medium,medium,4
Appartements,2,1,70.0,550.0,Tunis,El Kabaria,7.86,2.7412,low,medium,3
Maisons et Villas,3,1,80.0,400.0,Tunis,Le Kram,5.0,2.6031,low,medium,0
Appartements,4,3,240.0,3500.0,Tunis,La Marsa,14.58,3.5442,high,extra_large,4
"Magasins, Commerces et Locaux industriels",2,2,200.0,3500.0,Tunis,Carthage,17.5,3.5442,high,large,0
Appartements,1,1,30.0,270.0,Tunis,Tunis,9.0,2.433,very_low,small,3
Maisons et Villas,1,1,80.0,150.0,Tunis,Le Bardo,1.88,2.179,very_low,medium,0
Appartements,3,2,135.0,1200.0,Tunis,Carthage,8.89,3.0795,medium,large,4
Appartements,2,2,120.0,2200.0,Tunis,Tunis,18.33,3.3426,high,large,4
Appartements,3,1,200.0,2800.0,Tunis,La Marsa,14.0,3.4473,high,large,4
Appartements,2,1,120.0,900.0,Tunis,L'aouina,7.5,2.9547,medium,large,4
"Magasins, Commerces et Locaux industriels",1,1,20.0,300.0,Tunis,La Marsa,15.0,2.4786,very_low,small,3
Appartements,1,1,50.0,200.0,Tunis,Autres villes,4.0,2.3032,very_low,small,3
Maisons et Villas,3,1,85.0,650.0,Tunis,L'aouina,7.65,2.8136,low,medium,0
Bureaux et Plateaux,2,1,80.0,1200.0,Tunis,La Goulette,15.0,3.0795,medium,medium,4
Appartements,1,1,55.0,1100.0,Tunis,La Marsa,20.0,3.0418,medium,medium,4
Appartements,1,1,75.0,2000.0,Tunis,La Marsa,26.67,3.3012,high,medium,4
"Magasins, Commerces et Locaux industriels",2,1,70.0,2200.0,Tunis,Tunis,31.43,3.3426,high,medium,0
Appartements,2,1,75.0,1200.0,Tunis,Tunis,16.0,3.0795,medium,medium,4
Appartements,3,2,120.0,1800.0,Tunis,La Marsa,15.0,3.2555,high,large,4
Appartements,2,1,120.0,1600.0,Tunis,La Marsa,13.33,3.2044,high,large,4
Appartements,3,2,100.0,1500.0,Tunis,La Marsa,15.0,3.1764,medium,medium,4
Appartements,2,2,100.0,3000.0,Tunis,La Marsa,30.0,3.4773,high,medium,4
Appartements,3,2,350.0,3500.0,Tunis,La Marsa,10.0,3.5442,high,extra_large,4
Appartements,3,3,160.0,1400.0,Tunis,Menzah,8.75,3.1464,medium,large,4
Appartements,1,1,70.0,800.0,Tunis,Centre Ville - Lafayette,11.43,2.9036,medium,medium,4
Appartements,2,1,110.0,800.0,Tunis,Manar,7.27,2.9036,medium,large,4
Appartements,1,1,80.0,90.0,Tunis,L'aouina,1.12,1.959,very_low,medium,3
Appartements,3,2,150.0,1000.0,Tunis,Autres villes,6.67,3.0004,medium,large,4
Appartements,2,1,50.0,450.0,Tunis,Autres villes,9.0,2.6542,low,small,3
Bureaux et Plateaux,2,1,60.0,750.0,Tunis,Tunis,12.5,2.8756,medium,medium,4
Maisons et Villas,2,1,99.0,350.0,Tunis,El Ouardia,3.54,2.5453,low,medium,0
Maisons et Villas,3,1,150.0,850.0,Tunis,Menzah,5.67,2.9299,medium,large,0
Appartements,1,1,70.0,950.0,Tunis,Menzah,13.57,2.9782,medium,medium,4
Maisons et Villas,5,2,540.0,3000.0,Tunis,Menzah,5.56,3.4773,high,extra_large,0
Maisons et Villas,3,1,120.0,1000.0,Tunis,Le Kram,8.33,3.0004,medium,large,0
Appartements,1,1,70.0,600.0,Tunis,Autres villes,8.57,2.7789,low,medium,3
Appartements,2,1,400.0,500.0,Tunis,Autres villes,1.25,2.6998,low,extra_large,4
Bureaux et Plateaux,1,1,50.0,1500.0,Tunis,Centre Ville - Lafayette,30.0,3.1764,medium,small,4
"Magasins, Commerces et Locaux industriels",1,1,50.0,500.0,Tunis,Autres villes,10.0,2.6998,low,small,0
Colocations,4,1,300.0,280.0,Tunis,L'aouina,0.93,2.4487,very_low,extra_large,3
Appartements,2,2,110.0,2100.0,Tunis,Autres villes,19.09,3.3224,high,large,4
Colocations,3,1,100.0,145.0,Tunis,Autres villes,1.45,2.1644,very_low,medium,3
Maisons et Villas,2,1,120.0,45.0,Tunis,Autres villes,0.38,1.6628,very_low,large,0
Appartements,3,2,200.0,1700.0,Tunis,Carthage,8.5,3.2307,high,large,4
Appartements,2,1,70.0,250.0,Tunis,Autres villes,3.57,2.3997,very_low,medium,3
Appartements,2,2,180.0,3500.0,Tunis,La Marsa,19.44,3.5442,high,large,4
Appartements,3,2,200.0,2500.0,Tunis,La Marsa,12.5,3.3981,high,large,4
Appartements,2,2,120.0,3000.0,Tunis,La Marsa,25.0,3.4773,high,large,4
Appartements,2,2,120.0,2500.0,Tunis,La Marsa,20.83,3.3981,high,large,4
Bureaux et Plateaux,4,1,110.0,2400.0,Tunis,Tunis,21.82,3.3804,high,large,4
Appartements,2,2,55.0,600.0,Tunis,Centre Ville - Lafayette,10.91,2.7789,low,medium,3
Appartements,2,1,45.0,500.0,Tunis,Tunis,11.11,2.6998,low,small,3
Appartements,3,2,200.0,800.0,Tunis,La Marsa,4.0,2.9036,medium,large,4
Appartements,3,3,200.0,2800.0,Tunis,Le Kram,14.0,3.4473,high,large,4
Appartements,2,2,200.0,2100.0,Tunis,La Marsa,10.5,3.3224,high,large,4
Maisons et Villas,3,1,100.0,370.0,Tunis,Tunis,3.7,2.5694,low,medium,0
"Magasins, Commerces et Locaux industriels",3,2,250.0,1200.0,Tunis,Autres villes,4.8,3.0795,medium,extra_large,0
Appartements,1,1,35.0,550.0,Tunis,Menzah,15.71,2.7412,low,small,3
Colocations,2,1,90.0,250.0,Tunis,Menzah,2.78,2.3997,very_low,medium,3
Maisons et Villas,3,1,120.0,1350.0,Tunis,Menzah,11.25,3.1307,medium,large,0
Bureaux et Plateaux,3,1,115.0,2750.0,Tunis,La Marsa,23.91,3.4395,high,large,4
Appartements,2,1,75.0,80.0,Tunis,Centre Ville - Lafayette,1.07,1.9085,very_low,medium,3
Maisons et Villas,2,1,110.0,400.0,Tunis,Autres villes,3.64,2.6031,low,large,0
Maisons et Villas,6,2,500.0,2000.0,Tunis,Menzah,4.0,3.3012,high,extra_large,0
Appartements,2,1,75.0,80.0,Tunis,Centre Ville - Lafayette,1.07,1.9085,very_low,medium,3
Appartements,2,1,100.0,900.0,Tunis,Menzah,9.0,2.9547,medium,medium,4
Maisons et Villas,6,3,500.0,2000.0,Tunis,Menzah,4.0,3.3012,high,extra_large,0
Appartements,3,3,180.0,2800.0,Tunis,La Marsa,15.56,3.4473,high,large,4
Appartements,1,1,80.0,1600.0,Tunis,Sidi Daoud,20.0,3.2044,high,medium,4
Appartements,3,3,180.0,3800.0,Tunis,La Marsa,21.11,3.5799,high,large,4
"Magasins, Commerces et Locaux industriels",1,1,77.0,3500.0,Tunis,La Marsa,45.45,3.5442,high,medium,0
"Magasins, Commerces et Locaux industriels",1,1,25.0,480.0,Tunis,Centre Ville - Lafayette,19.2,2.6821,low,small,0
Appartements,3,1,150.0,950.0,Tunis,Menzah,6.33,2.9782,medium,large,4
Appartements,3,1,110.0,1200.0,Tunis,Manar,10.91,3.0795,medium,large,4
Appartements,4,1,140.0,700.0,Tunis,Le Bardo,5.0,2.8457,low,large,3
Appartements,2,2,140.0,1300.0,Tunis,Carthage,9.29,3.1143,medium,large,4
Appartements,3,1,60.0,50.0,Tunis,Le Bardo,0.83,1.7076,very_low,medium,3
Maisons et Villas,3,3,240.0,1200.0,Tunis,Carthage,5.0,3.0795,medium,extra_large,0
Appartements,1,1,80.0,2500.0,Tunis,La Marsa,31.25,3.3981,high,medium,4
Appartements,2,1,100.0,2500.0,Tunis,La Marsa,25.0,3.3981,high,medium,4
Appartements,4,1,150.0,3500.0,Tunis,La Marsa,23.33,3.5442,high,large,4
Maisons et Villas,4,2,200.0,3300.0,Tunis,La Marsa,16.5,3.5186,high,large,0
Appartements,2,1,70.0,600.0,Tunis,Carthage,8.57,2.7789,low,medium,3
Maisons et Villas,3,2,170.0,2800.0,Tunis,Carthage,16.47,3.4473,high,large,0
Appartements,4,1,90.0,700.0,Tunis,Autres villes,7.78,2.8457,low,medium,3
Maisons et Villas,7,3,350.0,2400.0,Tunis,Menzah,6.86,3.3804,high,extra_large,0
Appartements,3,1,95.0,500.0,Tunis,Autres villes,5.26,2.6998,low,medium,3
Locations de vacances,2,1,70.0,70.0,Tunis,Autres villes,1.0,1.8513,very_low,medium,3
Appartements,2,1,70.0,1250.0,Tunis,Autres villes,17.86,3.0973,medium,medium,4
Appartements,3,1,80.0,650.0,Tunis,Autres villes,8.12,2.8136,low,medium,3
Bureaux et Plateaux,4,1,79.0,1300.0,Tunis,Tunis,16.46,3.1143,medium,medium,4
Bureaux et Plateaux,5,1,113.0,1790.0,Tunis,Tunis,15.84,3.2531,high,large,4
Appartements,3,3,170.0,4000.0,Tunis,Autres villes,23.53,3.6022,high,large,4
Appartements,4,1,140.0,700.0,Tunis,Le Bardo,5.0,2.8457,low,large,3
Maisons et Villas,3,2,320.0,2800.0,Tunis,La Marsa,8.75,3.4473,high,extra_large,0
Locations de vacances,1,1,70.0,80.0,Tunis,Menzah,1.14,1.9085,very_low,medium,3
Appartements,1,1,70.0,1500.0,Tunis,Le Kram,21.43,3.1764,medium,medium,4
Bureaux et Plateaux,6,2,180.0,2500.0,Tunis,La Marsa,13.89,3.3981,high,large,4
Appartements,1,1,85.0,1150.0,Tunis,Le Kram,13.53,3.0611,medium,medium,4
Bureaux et Plateaux,8,3,400.0,2900.0,Tunis,Menzah,7.25,3.4625,high,extra_large,4
Maisons et Villas,2,1,110.0,1500.0,Tunis,Le Kram,13.64,3.1764,medium,large,0
Appartements,3,1,75.0,600.0,Tunis,Centre Ville - Lafayette,8.0,2.7789,low,medium,3
Maisons et Villas,7,2,500.0,3200.0,Tunis,Carthage,6.4,3.5053,high,extra_large,0
Appartements,2,1,100.0,3500.0,Tunis,La Marsa,35.0,3.5442,high,medium,4
Appartements,3,1,80.0,600.0,Tunis,Centre Ville - Lafayette,7.5,2.7789,low,medium,3
"Magasins, Commerces et Locaux industriels",1,1,50.0,550.0,Tunis,Cité El Khadra,11.0,2.7412,low,small,0
Appartements,1,1,48.0,950.0,Tunis,Menzah,19.79,2.9782,medium,small,4
Maisons et Villas,3,1,170.0,1300.0,Tunis,Menzah,7.65,3.1143,medium,large,0
Appartements,3,2,120.0,1600.0,Tunis,Centre Urbain Nord,13.33,3.2044,high,large,4
Appartements,3,2,115.0,3000.0,Tunis,Tunis,26.09,3.4773,high,large,4
Appartements,2,2,130.0,3200.0,Tunis,La Goulette,24.62,3.5053,high,large,4
Bureaux et Plateaux,2,1,65.0,750.0,Tunis,Centre Ville - Lafayette,11.54,2.8756,medium,medium,4
"Magasins, Commerces et Locaux industriels",1,1,50.0,1350.0,Tunis,Mutuelleville,27.0,3.1307,medium,small,0
Appartements,2,1,80.0,420.0,Tunis,Autres villes,5.25,2.6243,low,medium,3
Appartements,4,2,160.0,1600.0,Tunis,Menzah,10.0,3.2044,high,large,4
Appartements,2,1,120.0,2300.0,Tunis,Sidi Daoud,19.17,3.3619,high,large,4
Appartements,2,1,120.0,2000.0,Tunis,La Marsa,16.67,3.3012,high,large,4
Maisons et Villas,3,1,150.0,3000.0,Tunis,La Marsa,20.0,3.4773,high,large,0
Appartements,3,2,107.0,1200.0,Tunis,Centre Ville - Lafayette,11.21,3.0795,medium,large,4
Appartements,1,1,80.0,950.0,Tunis,La Marsa,11.88,2.9782,medium,medium,4
Appartements,3,1,80.0,180.0,Tunis,Centre Ville - Lafayette,2.25,2.2577,very_low,medium,3
Appartements,2,1,80.0,300.0,Tunis,El Ouardia,3.75,2.4786,very_low,medium,3
Maisons et Villas,2,1,110.0,720.0,Tunis,Autres villes,6.55,2.8579,medium,large,0
Appartements,3,1,70.0,600.0,Tunis,Centre Ville - Lafayette,8.57,2.7789,low,medium,3
Bureaux et Plateaux,5,1,120.0,1000.0,Tunis,Manar,8.33,3.0004,medium,large,4
Maisons et Villas,4,2,400.0,4000.0,Tunis,Mutuelleville,10.0,3.6022,high,extra_large,0
Appartements,3,1,150.0,950.0,Tunis,Menzah,6.33,2.9782,medium,large,4
Bureaux et Plateaux,1,1,26.0,400.0,Tunis,Centre Ville - Lafayette,15.38,2.6031,low,small,3
Maisons et Villas,2,1,180.0,1000.0,Tunis,Menzah,5.56,3.0004,medium,large,0
Appartements,1,1,67.0,750.0,Tunis,L'aouina,11.19,2.8756,medium,medium,4
Appartements,2,2,100.0,250.0,Tunis,Carthage,2.5,2.3997,very_low,medium,3
Appartements,2,1,90.0,90.0,Tunis,L'aouina,1.0,1.959,very_low,medium,3
Bureaux et Plateaux,4,2,180.0,3500.0,Tunis,Centre Urbain Nord,19.44,3.5442,high,large,4
Appartements,2,1,100.0,600.0,Tunis,La Marsa,6.0,2.7789,low,medium,3
Appartements,2,1,90.0,1800.0,Tunis,L'aouina,20.0,3.2555,high,medium,4
Maisons et Villas,3,2,200.0,780.0,Tunis,La Marsa,3.9,2.8927,medium,large,0
Appartements,3,1,190.0,3500.0,Tunis,Carthage,18.42,3.5442,high,large,4
Appartements,2,2,100.0,220.0,Tunis,La Marsa,2.2,2.3444,very_low,medium,3
Appartements,2,1,70.0,900.0,Tunis,Centre Ville - Lafayette,12.86,2.9547,medium,medium,4
Bureaux et Plateaux,6,3,450.0,3500.0,Tunis,Centre Urbain Nord,7.78,3.5442,high,extra_large,4
Appartements,1,1,140.0,1500.0,Tunis,La Marsa,10.71,3.1764,medium,large,4
Appartements,3,1,100.0,1000.0,Tunis,L'aouina,10.0,3.0004,medium,medium,4
"Magasins, Commerces et Locaux industriels",1,1,55.0,850.0,Tunis,Centre Ville - Lafayette,15.45,2.9299,medium,medium,0
Appartements,3,1,140.0,1100.0,Tunis,Mutuelleville,7.86,3.0418,medium,large,4
Appartements,3,2,220.0,1600.0,Tunis,Manar,7.27,3.2044,high,extra_large,4
Locations de vacances,1,1,75.0,90.0,Tunis,Menzah,1.2,1.959,very_low,medium,3
Appartements,2,2,140.0,1800.0,Tunis,La Marsa,12.86,3.2555,high,large,4
Bureaux et Plateaux,2,1,90.0,2200.0,Tunis,La Marsa,24.44,3.3426,high,medium,4
Appartements,3,1,160.0,1800.0,Tunis,La Marsa,11.25,3.2555,high,large,4
Appartements,2,1,100.0,750.0,Tunis,Cité El Khadra,7.5,2.8756,medium,medium,4
Appartements,2,1,65.0,300.0,Tunis,Ezzouhour,4.62,2.4786,very_low,medium,3
Maisons et Villas,3,1,85.0,700.0,Tunis,Centre Ville - Lafayette,8.24,2.8457,low,medium,0
Appartements,2,2,70.0,500.0,Tunis,Centre Ville - Lafayette,7.14,2.6998,low,medium,3
Appartements,2,1,80.0,400.0,Tunis,Autres villes,5.0,2.6031,low,medium,3
Appartements,2,1,100.0,750.0,Tunis,L'aouina,7.5,2.8756,medium,medium,4
Appartements,2,1,80.0,350.0,Tunis,Ettahrir,4.38,2.5453,low,medium,3
Appartements,2,1,40.0,600.0,Tunis,Mutuelleville,15.0,2.7789,low,small,3
Maisons et Villas,2,1,130.0,470.0,Tunis,Sidi Daoud,3.62,2.673,low,large,0
Appartements,2,1,95.0,900.0,Tunis,Autres villes,9.47,2.9547,medium,medium,4
Bureaux et Plateaux,2,1,110.0,750.0,Tunis,Tunis,6.82,2.8756,medium,large,4
Maisons et Villas,3,1,180.0,1000.0,Tunis,Le Bardo,5.56,3.0004,medium,large,0
"Magasins, Commerces et Locaux industriels",1,1,80.0,850.0,Tunis,La Marsa,10.62,2.9299,medium,medium,0
Appartements,2,1,40.0,520.0,Tunis,Centre Ville - Lafayette,13.0,2.7168,low,small,3
Locations de vacances,2,1,150.0,120.0,Tunis,Autres villes,0.8,2.0828,very_low,large,3
Maisons et Villas,2,1,80.0,75.0,Tunis,Tunis,0.94,1.8808,very_low,medium,0
"Magasins, Commerces et Locaux industriels",2,1,80.0,1500.0,Tunis,Autres villes,18.75,3.1764,medium,medium,0
Colocations,2,1,100.0,750.0,Tunis,Cité El Khadra,7.5,2.8756,medium,medium,4
"Magasins, Commerces et Locaux industriels",1,1,50.0,500.0,Tunis,Autres villes,10.0,2.6998,low,small,0
"Magasins, Commerces et Locaux industriels",2,1,70.0,2200.0,Tunis,Tunis,31.43,3.3426,high,medium,0
Maisons et Villas,4,3,400.0,3500.0,Tunis,La Marsa,8.75,3.5442,high,extra_large,0
Appartements,2,1,120.0,1500.0,Tunis,La Marsa,12.5,3.1764,medium,large,4
Appartements,3,2,350.0,2800.0,Tunis,Sidi Daoud,8.0,3.4473,high,extra_large,4
Maisons et Villas,3,1,80.0,350.0,Tunis,Autres villes,4.38,2.5453,low,medium,0
Appartements,2,1,140.0,1070.0,Tunis,Autres villes,7.64,3.0298,medium,large,4
Appartements,3,1,95.0,420.0,Tunis,Agba,4.42,2.6243,low,medium,3
Appartements,3,1,109.0,1100.0,Tunis,Centre Ville - Lafayette,10.09,3.0418,medium,large,4
Appartements,2,1,74.0,900.0,Tunis,Centre Ville - Lafayette,12.16,2.9547,medium,medium,4
Appartements,4,1,120.0,1000.0,Tunis,Manar,8.33,3.0004,medium,large,4
Appartements,2,2,100.0,1600.0,Tunis,L'aouina,16.0,3.2044,high,medium,4
Appartements,4,3,170.0,2200.0,Tunis,La Marsa,12.94,3.3426,high,large,4
Locations de vacances,2,1,100.0,60.0,Tunis,El Omrane supérieur,0.6,1.7853,very_low,medium,3
Appartements,2,1,135.0,3000.0,Tunis,Autres villes,22.22,3.4773,high,large,4
"Magasins, Commerces et Locaux industriels",1,1,40.0,850.0,Tunis,Centre Ville - Lafayette,21.25,2.9299,medium,small,0
Appartements,4,1,80.0,600.0,Tunis,Menzah,7.5,2.7789,low,medium,3
Appartements,2,1,100.0,450.0,Tunis,Autres villes,4.5,2.6542,low,medium,3
Appartements,3,2,120.0,1800.0,Tunis,La Marsa,15.0,3.2555,high,large,4
"Magasins, Commerces et Locaux industriels",1,1,120.0,1500.0,Tunis,La Marsa,12.5,3.1764,medium,large,0
Maisons et Villas,4,2,250.0,4000.0,Tunis,Autres villes,16.0,3.6022,high,extra_large,0
Maisons et Villas,4,3,200.0,1000.0,Tunis,Mutuelleville,5.0,3.0004,medium,large,0
Appartements,2,1,55.0,350.0,Tunis,Le Bardo,6.36,2.5453,low,medium,3
Maisons et Villas,3,2,110.0,1800.0,Tunis,L'aouina,16.36,3.2555,high,large,0
Maisons et Villas,6,3,180.0,3000.0,Tunis,L'aouina,16.67,3.4773,high,large,0
